SaleId,Country,SaleDate,ProductId,Category,ProductName,Qty,Price,Amount
062667fc-cedc-45bf-ae94-34ab7adf1458,Norway,2024-12-30,5102.0,Water bottles,Smart,8.0,72.98,583.84
3d051bf4-793c-4fbf-9b9b-71f03f4574d4,Norway,2024-09-23,9514.0,Smart Phone,Pixel,7.0,72.89,510.23
12aa48cf-f18c-4581-bc9b-3b84cb4addc6,Norway,2025-03-11,8184.0,Water bottles,Foldable,7.0,47.27,330.89
724af3fb-a016-4b34-987d-e0c5c39bf6de,Norway,2024-12-24,3045.0,Tshirts,Graphic Tee,3.0,89.17,267.51
eaadcb2f-0f89-4df6-b97a-822c15e59a0f,Norway,2024-05-26,7183.0,Smart Phone,OnePlus,9.0,70.74,636.66
b1804803-d902-4a2c-a3dc-8702503314b1,Norway,2024-06-08,8240.0,Water bottles,Smart,1.0,72.48,72.48
a04dac84-9c59-4e03-8d2d-35570e06a416,Norway,2024-10-28,2077.0,Smart Phone,Realme,4.0,62.15,248.6
8f2b892b-0e48-4034-ad74-dd431a115f59,Norway,2024-06-03,5831.0,Shoes,Formal Shoes,1.0,98.51,98.51
188854db-66d4-4394-a1a7-1114d994f7ba,Norway,2025-01-08,7735.0,Water bottles,Plastic,10.0,63.39,633.9
c997f2fa-997d-4d9a-9d55-4b7d3bad3a0d,Norway,2025-01-25,1173.0,Water bottles,Plastic,4.0,62.81,251.24
cb8fe981-76d6-482f-a248-953e7412c272,Norway,2024-10-27,6564.0,Water bottles,Plastic,2.0,42.31,84.62
c86e0b55-acff-499f-b005-8f9aa6a2c945,Norway,2024-05-24,8439.0,Water bottles,Smart,7.0,73.8,516.6
314674a6-967a-4fbb-9404-801d84681060,Norway,2024-06-24,2682.0,Tshirts,Tank Top,7.0,57.27,400.89
114a9827-b69a-4a1e-985d-654b03255820,Norway,2024-12-30,4172.0,Smart Phone,OnePlus,9.0,66.86,601.74
a32a4516-2040-44fb-92be-07c4e784cabe,Norway,2024-11-27,6822.0,Water bottles,Insulated,5.0,90.91,454.55
9ef01577-b980-4521-bb3c-fc106bc71d7f,Norway,2024-11-02,4983.0,Water bottles,Steel,10.0,50.5,505.0
0f7c59ad-0b48-4935-8c09-de64233e84ac,Norway,2024-07-02,6106.0,Shoes,Loafers,4.0,64.05,256.2
f5b19be4-835c-4541-af93-be2a95a340d9,Norway,2025-01-22,6861.0,Smart Phone,Realme,1.0,67.36,67.36
8a8864c7-e29d-4722-956b-212f4faa0851,Norway,2025-03-11,3385.0,Smart Phone,Galaxy,2.0,49.5,99.0
9a73cd2f-4f05-495e-b832-b59c25bc99ae,Norway,2024-09-24,5768.0,Smart Phone,Xiaomi,5.0,76.53,382.65
8486b704-0211-46ca-b863-af2d5e6ba460,Norway,2024-12-27,3369.0,Jeans,Regular Fit,3.0,72.98,218.94
d1b60755-81d1-4226-bcc5-6af30eac5e90,Norway,2025-04-03,7915.0,Jeans,Skinny,9.0,56.69,510.21
334b92a2-f9fc-4c3f-b206-33885804550b,Norway,2025-01-17,4297.0,Smart Phone,Xiaomi,3.0,59.26,177.78
30799b56-576f-4264-9182-e8e7c9070c97,Norway,2025-01-28,8657.0,Water bottles,Plastic,5.0,57.52,287.6
da1d3dab-54c5-4266-b142-0898998a05a8,Norway,2024-12-24,6499.0,Smart Phone,Pixel,10.0,94.3,943.0
542060ce-6b2f-4d47-8cb4-a7f69db8ef7e,Norway,2024-07-16,2717.0,Water bottles,Plastic,5.0,48.02,240.1
e9195919-ca08-4252-a048-72dc744d2442,Norway,2024-05-30,,Tshirts,V-neck,6.0,46.69,280.14
9fb938e0-776e-43e6-baf3-3cc5b176e71f,Norway,2024-08-04,4916.0,,Pixel,2.0,98.18,196.36
f3dcd264-c4b2-4b21-bc0d-d6ed7b122ee5,Norway,2025-03-26,6431.0,Tshirts,Full Sleeve,1.0,90.58,90.58
348f9ce0-603b-4183-bd75-f95ccea95510,Norway,2024-10-16,4018.0,Perfumes,Aqua,10.0,73.06,730.6
5ce195be-01b8-414a-bd68-a5d7d37a430a,Norway,2024-05-17,2208.0,Shoes,Sandals,6.0,81.32,487.92
1d7d0bb3-8e00-44e2-87af-3b8a5b9e75f4,Norway,2024-07-08,5760.0,Shoes,Boots,6.0,99.01,594.06
95ef8b1b-a19f-4485-b1c4-6c9e70be9630,Norway,2025-05-03,6896.0,Jeans,Bootcut,7.0,97.6,683.2
32f9b771-0799-4940-b9ad-de7d0b3d58ad,Norway,2024-07-29,3853.0,Tshirts,V-neck,,69.26,138.52
b805ae3c-4312-4b58-a2a8-68e7380cc838,Norway,2024-07-20,6567.0,Water bottles,Plastic,10.0,43.47,434.7
2db4e428-3ef7-439f-8df4-097bd8f80018,Norway,2024-07-29,3884.0,Perfumes,Woody,6.0,62.31,373.86
19e79a3d-e920-4a24-8304-93f0d7c713b7,Norway,2024-05-22,3248.0,Water bottles,Smart,9.0,81.49,733.41
e2901d96-c993-4819-a7a5-81e8610114f4,Norway,2024-06-26,4444.0,Jeans,,6.0,95.29,571.74
5ea0c503-3d7a-474e-b4c9-c3ad4e19392b,Norway,2025-03-24,7100.0,Tshirts,Full Sleeve,8.0,68.84,550.72
86e4abac-f0ef-4a1e-abde-3c78a9315044,Norway,2025-03-20,2071.0,Smart Phone,Pixel,2.0,93.14,186.28
ec9573e9-e1fa-4466-a4f9-82ec1e559419,Norway,2024-07-03,4107.0,Smart Phone,Realme,7.0,49.75,348.25
b1c12d4b-60d1-4c16-8855-817d31120678,Norway,2024-10-06,6209.0,Jeans,Relaxed,9.0,53.39,480.51
a2da43a7-fa1b-4659-adf6-5800997c0dc9,Norway,2024-08-16,1756.0,Water bottles,Foldable,3.0,43.97,131.91
3068ffdd-965a-4d0f-9db4-02f1c3595dc2,Norway,2025-04-10,5819.0,Tshirts,V-neck,9.0,98.26,884.34
3f46a43a-53e2-4047-a608-7b53ca226cfe,Norway,2024-06-03,5588.0,Smart Phone,iPhone,2.0,79.01,158.02
821df2cf-d9fc-43b8-a05f-9619df73321d,Norway,2024-12-26,4428.0,Perfumes,Floral,4.0,61.9,247.6
787da6d7-c8df-41f1-94d7-2283ba303cce,Norway,2025-03-17,2062.0,Water bottles,Smart,2.0,48.84,97.68
c055b921-635b-4f49-8234-83a82adcecb5,Norway,2025-04-21,9342.0,Water bottles,Steel,6.0,54.88,329.28
76da3875-84d6-4148-bfa3-72cd5fcfe711,Norway,2024-07-22,6272.0,Shoes,Loafers,8.0,63.06,504.48
b1cb62d0-8685-42d2-9fb6-8406b6658a34,Norway,2024-11-17,9106.0,Water bottles,Steel,3.0,97.6,292.8
66a466d4-94c8-469d-84b1-a1ee794836f2,Norway,2025-01-16,1599.0,Water bottles,Smart,2.0,82.89,165.78
33f7d722-e517-48b2-b832-dfc1350b0860,Norway,2024-11-05,4840.0,Shoes,Loafers,10.0,90.0,900.0
6cce4c23-4e55-43fe-b7f5-c2386559b365,Norway,2025-04-24,7178.0,Shoes,Sandals,9.0,73.55,661.95
d7a998ea-ef7c-4b39-a83e-deec92455468,Norway,2024-10-06,5170.0,Smart Phone,iPhone,5.0,60.17,300.85
c06a5949-2263-48ab-95b2-c2b48cf0f97b,Norway,2024-06-15,5834.0,Tshirts,Cotton Tee,6.0,48.84,293.04
3aeceaf8-5a00-40f2-84d1-6f5e71cb19b3,Norway,2024-12-26,1674.0,Jeans,Relaxed,10.0,51.07,510.7
561c9af3-9f02-4a19-8323-9ba9771ad3fe,Norway,2024-10-26,8391.0,Shoes,Sandals,1.0,90.08,90.08
5e15433b-68b1-411a-aeb8-b0e277b16be3,Norway,2025-03-22,9151.0,Perfumes,Spicy,7.0,57.36,401.52
0653ee85-61e3-4fb4-85e4-9a9e51284026,Norway,2024-07-22,8236.0,Shoes,Boots,3.0,98.76,296.28
136d6cce-a535-49d7-83ff-fdea3bd9b015,Norway,2024-09-30,5825.0,Perfumes,Spicy,2.0,60.08,120.16
8bf160df-8346-452b-8073-aa66d7b4db17,Norway,2025-01-18,2280.0,Perfumes,Citrus,3.0,68.02,204.06
3a4d45fd-ed36-4bb7-86c3-c90cc92efe01,Norway,2024-06-21,2942.0,Shoes,Loafers,8.0,83.55,668.4
8bc85d37-09cc-4f1a-9c38-7c2a1243e838,Norway,2024-07-30,4221.0,Shoes,Loafers,1.0,97.6,97.6
4d7ec4b1-4001-4cbe-9449-2845acd3d56f,Norway,2025-02-27,4123.0,Shoes,Sports Shoes,5.0,51.74,258.7
234b20fd-ff7c-458f-9aa1-f98bb4a4feee,Norway,2025-04-11,9898.0,Water bottles,Foldable,4.0,81.74,326.96
c523b4e9-022f-46bb-82d9-c5d7e991e6d5,Norway,2024-09-07,5617.0,Water bottles,Insulated,6.0,46.28,277.68
ff310f21-c87b-47d9-98bc-e5e4d282d54d,Norway,2024-10-17,7647.0,Water bottles,Plastic,1.0,60.33,60.33
a7c24c68-c1ff-4427-9477-d9d7d26580c0,Norway,2024-05-18,8733.0,Jeans,Skinny,5.0,74.46,372.3
c2db6aab-fd41-4a05-833c-d4f2a7728290,Norway,2024-07-10,4717.0,Water bottles,Plastic,9.0,43.14,388.26
7974c90b-35ba-4e93-bfc7-7282b92c8a72,Norway,2024-08-12,9451.0,Smart Phone,Realme,6.0,81.32,487.92
c1f37837-8d78-4178-8935-a2789645dec1,Norway,2024-11-12,8559.0,Smart Phone,Galaxy,5.0,85.95,429.75
5025ac18-15fb-45dc-8aba-ef3c5735773c,Norway,2025-04-07,4077.0,Jeans,Relaxed,7.0,87.69,613.83
b2ac4768-f122-4f43-8527-4f356dc56044,Norway,2024-10-23,4433.0,Shoes,Sports Shoes,5.0,45.87,229.35
8ef65ee8-da5a-4bc3-b331-5c49704d628f,Norway,2024-05-25,7139.0,Jeans,Straight,8.0,52.89,423.12
20db4294-dfae-4803-93d7-97e723923df4,Norway,2024-09-09,1158.0,Shoes,Loafers,4.0,59.01,236.04
d5949c84-a8aa-454e-8f76-770a7ff2e80a,Norway,2024-09-28,4694.0,Jeans,Relaxed,1.0,96.36,96.36
c0ac1c00-af8e-46b2-acfb-f1736b4d3d1a,Norway,2024-10-17,9808.0,Perfumes,Aqua,3.0,98.68,296.04
05f30bc5-9642-4052-9379-f2794cb50625,Norway,2024-12-20,1527.0,Smart Phone,Realme,1.0,55.54,55.54
fa2c9e79-2758-4f1a-a39e-5593ec11a44d,Norway,2024-09-19,7404.0,Smart Phone,iPhone,2.0,45.7,91.4
f2dd85f6-3446-40f0-a19e-17fffaec8f42,Norway,2024-10-12,2043.0,Water bottles,Glass,7.0,91.49,640.43
798b0757-3036-46b9-a2ed-540388d45ff4,Norway,2024-06-25,6387.0,Water bottles,Smart,4.0,75.45,301.8
a395b867-7397-41a1-b641-940591cbbc49,Norway,2025-04-26,2527.0,Jeans,Skinny,5.0,82.64,413.2
8d8b4c60-acc5-4c62-9ab4-44a72be26bd1,Norway,2024-07-21,1525.0,Jeans,Relaxed,2.0,73.06,146.12
7d15c353-9a76-4ea9-b063-e9a0d393daad,Norway,2024-05-24,4058.0,Water bottles,Insulated,8.0,64.55,516.4
f686cfa7-e94d-4d1e-91ca-2a0b32f194d8,Norway,2024-10-10,5650.0,Tshirts,Cotton Tee,2.0,48.26,96.52
a8d99292-4a85-4443-bba8-78d934b55b86,Norway,2024-12-03,2146.0,Water bottles,Foldable,1.0,60.33,60.33
84be7e1c-5e5f-4eaa-8eb5-40787464d6f2,Norway,2024-05-18,6353.0,Perfumes,Citrus,2.0,64.46,128.92
641f79aa-692e-43b9-a8e9-77f0dc15c7c5,Norway,2024-07-13,2814.0,Jeans,Skinny,7.0,82.23,575.61
7a6eaaa5-6b1d-40b9-8954-fc3d210f2a8a,Norway,2025-02-26,2126.0,Jeans,Slim Fit,2.0,68.84,137.68
dd9e7b6d-e751-42a4-b481-38b5639509c4,Norway,2024-08-02,3128.0,Perfumes,Floral,1.0,75.62,75.62
6ea4b405-4f4c-4f0b-b4a7-3f9dded5c017,Norway,2025-03-27,8778.0,Perfumes,Spicy,2.0,82.64,165.28
f06c69d9-9339-404b-9a8c-b3d728a5e34d,Norway,2024-09-11,4325.0,Perfumes,Spicy,2.0,96.45,192.9
757e2b43-af51-4850-b77e-5f7a80a233e3,Norway,2024-08-28,4304.0,Jeans,Relaxed,3.0,51.24,153.72
721b7707-2487-4651-bdb7-c10701e7cde7,Norway,2024-06-07,7541.0,Water bottles,Plastic,9.0,41.74,375.66
869e8836-3f30-4a12-8ebc-a2649ad75b94,Norway,2024-09-18,8539.0,Shoes,Sneakers,3.0,44.63,133.89
bcbf1583-0a01-45e5-937d-6fb176733597,Norway,2024-06-18,5717.0,Water bottles,Plastic,9.0,48.68,438.12
74d082c5-eb3c-4270-a188-d3d7a573dc30,Norway,2024-09-25,5873.0,Tshirts,Cotton Tee,9.0,51.82,466.38
cf5b294d-d2cc-4853-9cef-5ef4641e7f8c,Norway,2025-04-09,7800.0,Perfumes,Floral,1.0,77.11,77.11
9e23faf9-e664-44db-adf8-d4a83fc74cb8,Norway,2025-02-22,8079.0,Tshirts,Tank Top,9.0,66.12,595.08
a8b97820-e92c-4b92-a279-67a3753439c0,Norway,2024-07-24,2565.0,Perfumes,Citrus,9.0,67.77,609.93
0b2d983a-f218-4128-b2da-61f764bfc76d,Norway,2024-08-15,9810.0,Shoes,Sports Shoes,9.0,86.86,781.74
11162039-ea92-459b-aaaa-077f4ab946a2,Norway,2025-02-09,9085.0,Tshirts,Full Sleeve,4.0,45.04,180.16
8d85ddf1-c309-4f28-be0d-40b469498671,Norway,2024-06-30,7041.0,Jeans,Bootcut,3.0,59.5,178.5
8120053d-1aef-4f21-8161-b06c1397b542,Norway,2025-03-07,6341.0,Jeans,Straight,5.0,71.65,358.25
40b55023-2a32-4553-b370-8a7e68fc0e45,Norway,2024-08-02,9291.0,Perfumes,Citrus,9.0,47.6,428.4
12bcf090-06d6-4ba7-b650-9bcd0b6d35d7,Norway,2025-01-17,8567.0,Smart Phone,Realme,7.0,55.12,385.84
663b4427-bef7-410a-97f9-f3a761936947,Norway,2025-04-11,1175.0,Shoes,Formal Shoes,3.0,77.27,231.81
eac97d37-b587-4d33-9d5b-d8b04027b283,Norway,2024-07-06,6359.0,Tshirts,Full Sleeve,4.0,64.05,256.2
7c192e61-76d8-4bc7-bfa9-3b6eab987d93,Norway,2024-11-09,2352.0,Perfumes,Fresh,9.0,96.12,865.08
b6ad478c-3e06-4427-a832-a2288c65d01b,Norway,2024-10-30,3297.0,Smart Phone,iPhone,7.0,68.02,476.14
d770a46e-4775-47ab-9207-7bc478858b6d,Norway,2024-07-15,3794.0,Perfumes,Floral,5.0,47.85,239.25
19bb5bf0-9b63-4a38-849f-fb5fd6a7aa06,Norway,2024-07-21,3034.0,Tshirts,Full Sleeve,7.0,87.69,613.83
2b1fc2ab-640e-468e-bdcf-6fd488df12c1,Norway,2024-06-13,1183.0,Water bottles,Steel,6.0,71.98,431.88
70cef646-274b-4b98-85f3-dc5aad68fb45,Norway,2024-09-30,3915.0,Jeans,Regular Fit,1.0,64.46,64.46
e4872e77-08d1-4094-b6e3-b91b3777d823,Norway,2025-01-31,9566.0,Jeans,Skinny,2.0,50.17,100.34
a8f8687b-b766-4c85-a99c-37b3a4195fe4,Norway,2025-04-27,7399.0,Water bottles,Glass,8.0,91.07,728.56
0d6b160f-71a9-4c81-8eee-5680b0ba8fe3,Norway,2025-01-01,1076.0,Shoes,Formal Shoes,5.0,89.67,448.35
c461994d-609c-4e40-85bc-a4490c754a17,Norway,2024-07-31,5091.0,Perfumes,Aqua,3.0,45.37,136.11
3332432b-3d10-4a95-a8a4-42385fe8b710,Norway,2024-06-18,1262.0,Smart Phone,iPhone,9.0,70.5,634.5
03ba33a0-fd42-469c-8727-59406bf36656,Norway,2024-09-21,4148.0,Smart Phone,Pixel,3.0,91.4,274.2
38772265-102c-41a3-ab40-4598ae11d3c2,Norway,2025-04-21,3750.0,Water bottles,Foldable,3.0,54.46,163.38
6a6a0149-0b44-476d-aac3-9be9b958d153,Norway,2024-11-29,2764.0,Perfumes,Fresh,1.0,63.88,63.88
8fe2c74f-529b-40e0-93bf-8b10d0ccc1a5,Norway,2025-01-12,4105.0,Water bottles,Glass,10.0,62.4,624.0
8aad0665-ef30-441d-b505-c5639fea97cc,Norway,2024-10-14,8010.0,Smart Phone,iPhone,6.0,78.43,470.58
1b1b4cd7-36ba-4918-bb7f-19981eed0236,Norway,2024-09-29,3844.0,Perfumes,Woody,7.0,64.63,452.41
50f51e97-a76c-41cb-a6f2-9d1d03d6af3f,Norway,2024-05-18,7376.0,Water bottles,Plastic,2.0,67.11,134.22
10e67176-3858-4966-b572-56f63677f5b4,Norway,2025-01-24,5562.0,Smart Phone,OnePlus,2.0,48.93,97.86
0b3f953a-5e75-488f-9fb8-86b2a662cb92,Norway,2024-06-09,4580.0,Jeans,Slim Fit,10.0,55.29,552.9
994f7c31-c47d-4678-8d31-5923693da46c,Norway,2024-11-24,2668.0,Water bottles,Glass,8.0,88.18,705.44
fd93754a-ca90-401c-8943-314fb668705d,Norway,2025-05-07,3809.0,Tshirts,Graphic Tee,9.0,98.6,887.4
9990e4a9-1841-4e07-b583-4c69407f2654,Norway,2024-09-16,7366.0,Jeans,Skinny,9.0,83.39,750.51
c57ae3ff-f8ed-48ae-acaf-8800ad8ae364,Norway,2025-02-07,,Water bottles,Foldable,7.0,51.82,362.74
c2ffd690-a2a6-461a-ace2-7ec9550100bf,Norway,2025-04-22,8899.0,Water bottles,Steel,9.0,77.27,695.43
9bc8d6f6-0484-41b3-95c9-74a411489054,Norway,2025-05-03,7264.0,Jeans,Relaxed,9.0,97.27,875.43
3b803c61-bde7-4473-a3fd-d59c82d29bf8,Norway,2024-11-25,1217.0,Tshirts,Tank Top,3.0,79.26,237.78
c249f59a-9dc9-46df-856e-3d783b8c0f84,Norway,2025-04-27,3032.0,Perfumes,Floral,2.0,56.12,112.24
6db2094b-bce7-4298-bc84-78214f10b422,Norway,2025-03-04,4990.0,Jeans,Straight,1.0,71.16,71.16
2336d60b-0f57-4d6b-9452-e1309ea8ffe3,Norway,2024-10-06,5859.0,Smart Phone,iPhone,2.0,72.89,145.78
345298c4-6031-4461-a6d3-e22233b70b63,Norway,2025-01-18,1621.0,Water bottles,Plastic,2.0,86.94,173.88
991b749e-b9ad-400a-ac64-8a9b3cf1c29e,Norway,2024-11-02,6385.0,Smart Phone,OnePlus,,63.72,254.88
a4c31af7-514a-46bf-8733-4b73225f52ab,Norway,2025-03-15,1648.0,Jeans,Bootcut,9.0,95.7,861.3
6a367425-fa41-4d2e-8ab2-14388557ec6c,Norway,2025-01-20,5726.0,Tshirts,Graphic Tee,8.0,93.55,748.4
d8d0b8db-3aa0-4694-8610-c42dc0241ac1,Norway,2025-02-22,4969.0,Tshirts,Tank Top,6.0,80.25,481.5
e81909ce-0dd7-4ac2-8a10-55c534b0738e,Norway,2025-05-05,5068.0,Tshirts,Cotton Tee,3.0,70.91,212.73
b8314c26-b23f-4738-aff6-28bccd2bf206,Norway,2024-08-08,7250.0,Tshirts,Cotton Tee,8.0,77.77,622.16
713e9035-2efc-460c-9256-cd59857f2f3e,Norway,2025-01-13,1099.0,Perfumes,Spicy,7.0,54.3,380.1
11ea8815-7ddc-44f5-9eaf-9631108abb5c,Norway,2024-07-27,3318.0,Smart Phone,Galaxy,5.0,54.46,272.3
177d8b26-2024-4407-b447-c34af032c262,Norway,2024-07-20,4348.0,Smart Phone,OnePlus,6.0,66.61,399.66
6d1e0d7d-1402-46ee-81e6-935f3c7ed208,Norway,2025-02-19,8652.0,Jeans,Straight,2.0,64.05,128.1
3291bc95-b8bf-4cae-aa06-4fd24fbc0984,Norway,2024-08-17,7947.0,Water bottles,Insulated,3.0,54.96,164.88
4d980202-3fbc-45e0-9b19-11122d2ae08e,Norway,2024-09-01,4299.0,Smart Phone,Galaxy,4.0,71.65,286.6
7b2e00e6-c802-4d0e-9cc7-eb514598ab17,Norway,2024-06-14,6891.0,Shoes,Sneakers,7.0,52.56,367.92
7880adc6-2af2-4718-a0b2-17f965f35984,Norway,2024-11-01,7925.0,Shoes,Sneakers,4.0,54.88,219.52
6ef54cee-bc24-4f9f-9c01-4262815ada5d,Norway,2025-03-05,3553.0,Water bottles,Glass,7.0,51.32,359.24
7b64665c-cb26-4809-b429-73f5d1d18e0b,Norway,2024-05-21,7249.0,Smart Phone,Realme,6.0,52.07,312.42
c24489e1-154e-4f91-9aa2-82b46d69e88c,Norway,2025-05-01,5918.0,Smart Phone,Xiaomi,3.0,74.21,222.63
8d87b7be-271d-40f1-8985-c98d985defc4,Norway,2025-02-20,3878.0,Tshirts,Cotton Tee,3.0,51.98,155.94
4e4c01f6-76b1-48fa-a165-2fd341dddedf,Norway,2024-11-06,5640.0,Tshirts,Full Sleeve,1.0,61.32,61.32
