SaleId,Country,SaleDate,ProductId,Category,ProductName,Qty,Price,Amount
f8722413-57c5-482c-b6ae-10e865daced0,Japan,2024-09-05,8419.0,Shoes,Formal Shoes,8.0,373.33,2986.64
69a9aff9-235f-43d5-a224-a806ce072a52,Japan,2025-01-02,9393.0,Smart Phone,iPhone,3.0,669.09,2007.27
8c3d031a-b395-4193-97d3-b9d94c859233,Japan,2025-04-13,6143.0,Smart Phone,Galaxy,1.0,453.94,453.94
8db78572-ef7d-4821-bca0-258eb63d65d5,Japan,2025-01-14,4560.0,Perfumes,Floral,9.0,386.06,3474.54
b6e1e7ac-9fc9-4264-b5af-bb2d336d7786,Japan,2024-09-03,6657.0,Perfumes,Floral,3.0,337.58,1012.74
fb38cd91-21f6-463d-ac20-af11ebd33927,Japan,2025-02-13,3913.0,Jeans,Straight,10.0,554.55,5545.5
a30a6658-b1be-4df2-8ae0-b8a080ff2909,Japan,2024-09-16,2890.0,Water bottles,Steel,5.0,713.33,3566.65
7af985ff-8ff1-4886-9a2c-41bcc2c226ff,Japan,2024-12-26,7839.0,Jeans,Skinny,8.0,679.39,5435.12
d7654a18-e4d4-46eb-bf74-531cac9b389a,Japan,2024-12-07,5684.0,Jeans,Regular Fit,10.0,557.58,5575.8
ceed0ffc-6c21-435d-98e8-b97ce0a25901,Japan,2024-05-18,9564.0,Perfumes,Floral,9.0,689.7,6207.3
253421bc-6180-478a-8678-3c341b41a61e,Japan,2024-06-03,1927.0,Water bottles,Smart,8.0,515.15,4121.2
c918a346-c00c-400c-8458-b006332cce0a,Japan,2024-07-15,5695.0,Tshirts,Polo Shirt,7.0,537.58,3763.06
d6e1ba00-257c-44bc-8024-c424aef2ab2f,Japan,2024-06-07,4342.0,Tshirts,Polo Shirt,9.0,627.27,5645.43
5bd29cb1-0845-4b2f-8a8a-4105c0eb8875,Japan,2025-03-26,8415.0,Jeans,Straight,3.0,362.42,1087.26
acef45c4-de37-40fb-9db9-4eee1a3c2131,Japan,2025-02-25,4675.0,Perfumes,Spicy,9.0,326.67,2940.03
638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,Japan,2024-08-14,9370.0,Tshirts,Cotton Tee,3.0,601.82,1805.46
b2357a3c-cc7f-4517-8bfd-4a31c8c85ad6,Japan,2024-09-02,1769.0,Perfumes,Aqua,7.0,723.64,5065.48
6aa415b5-6336-4815-a1af-663ced2e1bcd,Japan,2025-03-16,6122.0,Shoes,Sneakers,7.0,631.52,4420.64
0351b09d-0dc5-4b06-8d58-09b7f740d87c,Japan,2025-02-26,5117.0,Smart Phone,Pixel,10.0,520.0,5200.0
c7eab19b-de6c-436b-9edd-218233fd862d,Japan,2025-04-13,7025.0,Water bottles,Foldable,7.0,363.64,2545.48
bd0b0fa2-8bee-483f-96a0-6bf2c14ebd10,Japan,2025-01-03,4218.0,Smart Phone,iPhone,5.0,354.55,1772.75
,Japan,2024-09-05,8353.0,Perfumes,Citrus,4.0,462.42,1849.68
13106665-aec2-4b19-bbc3-98d82d6bc882,Japan,2024-07-25,,Perfumes,Spicy,9.0,375.76,3381.84
6090103c-1e8d-48ad-838b-77adbc2e2b59,Japan,2024-05-29,8020.0,Water bottles,Glass,6.0,556.36,3338.16
214c0a4d-43a5-44d2-8e7d-3f5a4773e66a,Japan,2024-07-15,5178.0,Smart Phone,Realme,5.0,666.06,3330.3
b5ae329d-7761-4d80-949f-c34c0171f5a7,Japan,2025-05-13,3536.0,Perfumes,Citrus,6.0,653.33,3919.98
5297e1ad-edba-4484-a759-1ad40a398bf7,Japan,2024-12-31,1833.0,Water bottles,Insulated,7.0,429.09,3003.63
9d9887bc-a018-4791-aeb0-93fec60ea4d5,Japan,2025-04-06,6866.0,Perfumes,Citrus,6.0,413.94,2483.64
515f352c-b52a-4e6b-88b6-48e012a850c5,Japan,2024-12-04,4603.0,Smart Phone,OnePlus,10.0,493.33,4933.3
11740357-8546-4426-af12-0b9ef4fd25b7,Japan,2025-03-15,9276.0,Water bottles,Insulated,2.0,388.48,776.96
897b303d-8b07-4d1a-aa7a-784128cc812a,Japan,2024-10-17,2506.0,Smart Phone,Realme,2.0,403.03,806.06
369e5af8-e226-49ee-b8a0-6ffe597278c5,Japan,2025-01-26,6437.0,Smart Phone,OnePlus,10.0,644.24,6442.4
37ec07a6-4b27-4079-9c5d-3f1b54c0c6c2,Japan,2025-03-02,8780.0,Water bottles,Steel,7.0,402.42,2816.94
c08bd674-d2dd-4e26-8fb3-a134ff2336e9,Japan,2025-01-21,1144.0,Tshirts,Cotton Tee,8.0,392.73,3141.84
72173fa3-5893-4f12-ab3f-8d221d5e6aee,Japan,2024-08-15,4994.0,Smart Phone,Galaxy,5.0,342.42,1712.1
e2ba9fce-aebb-4f9c-8a35-653cf57a431e,Japan,2024-09-15,7248.0,Tshirts,Tank Top,7.0,326.06,2282.42
1d06149e-f1ea-464a-8bd4-31ccea7a8c21,Japan,2024-10-10,5203.0,Smart Phone,Xiaomi,9.0,709.7,6387.3
06531d47-4867-4b30-b956-77318a4cfe1f,Japan,2025-05-02,9468.0,Perfumes,Aqua,8.0,411.52,3292.16
83a9c235-5ffd-4015-853f-1db3d275bd43,Japan,2025-03-21,9335.0,Jeans,Relaxed,5.0,624.24,3121.2
4be318a8-0b39-4ccf-bc9f-3bc37210045a,Japan,2025-04-27,4154.0,Perfumes,Spicy,4.0,623.03,2492.12
f2be029f-1514-4755-838e-9a615200044b,Japan,2024-06-20,3742.0,Water bottles,Steel,4.0,526.06,2104.24
89b8b7ee-c5f8-43cf-b4ce-8477f8bca9ac,Japan,2024-12-07,2072.0,Jeans,Slim Fit,7.0,473.94,3317.58
c6097cd8-a127-4c6b-ab9b-153d35f5c654,Japan,2024-08-04,7950.0,Smart Phone,Pixel,4.0,666.67,2666.68
89aa4293-34a0-4cd4-9a9a-f29ed5ee2587,Japan,2025-03-31,8130.0,Water bottles,Smart,2.0,345.45,690.9
12767d13-f093-4776-9116-d014a5850828,Japan,2025-02-28,3519.0,Water bottles,Foldable,6.0,664.24,3985.44
54eb4c91-b784-4e08-b58f-c8fa0614ac41,Japan,2024-05-28,2433.0,Shoes,Loafers,4.0,678.79,2715.16
cb51a911-2d90-44ee-8de4-833e12c0620c,Japan,2024-08-19,2154.0,Smart Phone,Xiaomi,5.0,305.45,1527.25
e9366a85-3a46-4be3-9255-a4de9330ba83,Japan,2024-08-22,7678.0,Perfumes,Aqua,2.0,649.7,1299.4
6789e7d0-a155-4b2c-b37c-f8b563561add,Japan,2024-10-29,6183.0,Shoes,Sneakers,5.0,621.21,3106.05
1e494952-ac5d-4e57-a3b6-64f40452f779,Japan,2024-12-07,1096.0,Perfumes,Woody,7.0,577.58,4043.06
103056b7-9e4c-44dd-b864-a47ba43447fb,Japan,2025-03-03,1745.0,Jeans,Bootcut,8.0,587.27,4698.16
5b923c67-1295-48df-9926-fe41b36d0121,Japan,2025-05-09,9238.0,Tshirts,Graphic Tee,5.0,375.15,1875.75
af95be79-c971-4f51-8a32-bb221b2bb2ec,Japan,2024-09-08,2417.0,Water bottles,Plastic,4.0,723.03,2892.12
700b8b43-ed3b-4d13-83e9-0323481186e9,Japan,2024-10-09,7473.0,,OnePlus,9.0,623.03,5607.27
795741bb-07e3-439a-a925-2745d2769c96,Japan,2024-07-13,9740.0,Jeans,Bootcut,7.0,360.61,2524.27
641816b7-bf2b-43b4-a2e9-e52738491ecc,Japan,2025-03-19,9941.0,Shoes,Sneakers,3.0,646.67,1940.01
24e2226c-a250-4133-b5cb-5be44b83b570,Japan,2024-09-06,7113.0,Shoes,Loafers,5.0,658.79,3293.95
8db3c2c1-02da-4d76-b310-2525f5179e72,Japan,2025-04-18,3316.0,Water bottles,Smart,8.0,420.61,3364.88
929daf9f-0149-42af-8ab1-a5041f8c56e0,Japan,2024-12-31,7456.0,Jeans,Relaxed,5.0,452.73,2263.65
15cadfaf-f26d-4dd3-8c2a-a0b18982cbf8,Japan,2024-09-09,4441.0,Jeans,Regular Fit,6.0,686.67,4120.02
b9d707a9-e74e-40b3-bdce-635fbf905d6a,Japan,2024-09-24,4469.0,Tshirts,Cotton Tee,8.0,351.52,2812.16
d9f93502-a55b-444f-a7d7-3d1d69a3b991,Japan,2024-11-29,3333.0,Perfumes,Aqua,6.0,601.82,3610.92
9dec2b83-3885-4f7e-af1a-25a829344e15,Japan,2025-04-03,5140.0,Smart Phone,Xiaomi,8.0,473.33,3786.64
abc53545-2e6d-4a04-9d57-e73431bf5cf6,Japan,2025-03-20,1891.0,Perfumes,Woody,4.0,549.7,2198.8
fd75a5f3-eeaf-4a83-8044-46bfd9f48bbd,Japan,2024-12-13,8557.0,Jeans,Slim Fit,7.0,629.09,4403.63
4a68369c-12b9-4a50-8cb6-d1f0a5096396,Japan,2025-01-29,2103.0,Perfumes,Aqua,6.0,614.55,3687.3
b9c037aa-3289-458b-9923-cafc402d105b,Japan,2024-12-25,6420.0,Water bottles,Plastic,2.0,586.67,1173.34
a7cd13cb-abda-46b2-a0d2-b5285b6d6b7c,Japan,2024-08-13,2639.0,Smart Phone,OnePlus,1.0,307.88,307.88
e66e2c11-11de-4ebf-9e98-961d48febf6d,Japan,2024-07-28,6206.0,Smart Phone,Xiaomi,6.0,365.45,2192.7
9dc89e1a-540e-4d01-b35d-88f37c6166df,Japan,2025-01-25,6008.0,Shoes,Loafers,5.0,643.03,3215.15
90c80420-2703-4b27-958c-2936b18678ce,Japan,2024-12-20,6971.0,Smart Phone,Xiaomi,6.0,515.76,3094.56
6da58dad-f56a-4bc0-90fb-35b0cec56969,Japan,2024-07-18,1079.0,Smart Phone,iPhone,6.0,563.03,3378.18
38b5e89a-c921-457c-bf05-557c502ed818,Japan,2025-02-14,8145.0,Smart Phone,OnePlus,3.0,582.42,1747.26
2261ddef-5c07-4653-9711-73e446d47d41,Japan,2025-02-01,8863.0,Perfumes,Fresh,2.0,444.85,889.7
c65720ae-5bd6-4d4d-b202-fae5767d3b27,Japan,2024-09-09,8978.0,Jeans,Straight,7.0,570.91,3996.37
a542deb9-2cff-45f8-9bdc-74a98d3a5d76,Japan,2025-01-04,2343.0,Water bottles,Plastic,1.0,596.36,596.36
d391d017-dbd4-486d-87d6-723cd77fbeeb,Japan,2024-07-07,9824.0,Smart Phone,iPhone,9.0,693.94,6245.46
e2e6e7a6-bbc9-4473-8363-589c32495cff,Japan,2025-01-12,2252.0,Shoes,Sandals,5.0,489.09,2445.45
04c4f46a-e461-4160-934d-695aba388c8f,Japan,2025-04-08,9309.0,Perfumes,Aqua,2.0,549.7,1099.4
94f6c67a-d009-4507-87fc-584ea1b24627,Japan,2024-12-24,7637.0,Tshirts,Polo Shirt,8.0,460.61,3684.88
e80382eb-3677-4be4-970c-9eb4c4ea4ece,Japan,2024-05-28,9904.0,Tshirts,Graphic Tee,5.0,510.3,2551.5
78dbcde3-8a28-4792-bfac-a645e4dc4306,,2025-01-22,3435.0,Perfumes,Spicy,6.0,462.42,2774.52
e4354021-392a-4fc4-a47a-c5915da64a3a,Japan,2025-03-09,5767.0,Shoes,Formal Shoes,4.0,678.79,2715.16
82aa5c46-8049-4bbf-b6f6-a77822460ac9,Japan,2024-06-18,7500.0,Water bottles,Smart,3.0,636.97,1910.91
a9a54c24-02b6-42e9-808e-08d25d264b1b,Japan,2024-08-14,3717.0,Shoes,Boots,9.0,504.24,4538.16
723b80d4-23ef-4561-839e-7623c1d841d3,Japan,2024-07-14,3935.0,Water bottles,Insulated,7.0,351.52,2460.64
a8cf4f62-90d9-470c-b2de-c75c90fcc9f1,Japan,2025-04-17,3395.0,Smart Phone,Realme,3.0,392.73,1178.19
f06dca24-7bc6-4121-bb64-a525bc653d94,Japan,2024-09-30,1662.0,Shoes,Sandals,10.0,694.55,6945.5
3b53f64b-7cd6-4da4-82ef-da8b38048786,Japan,2024-06-07,7052.0,Tshirts,Cotton Tee,6.0,403.03,2418.18
34ef2552-ab28-4d09-8af5-7e603be8a5df,Japan,2024-12-01,6918.0,Shoes,Formal Shoes,5.0,483.64,2418.2
7463835e-eafb-4f20-b83c-91eb635a11f2,Japan,2025-04-21,1760.0,Smart Phone,OnePlus,6.0,578.79,3472.74
52f6531f-a605-47c9-bb07-ee930a3731ab,Japan,2024-06-23,9542.0,Perfumes,Citrus,3.0,559.39,1678.17
d5ba304c-4603-49ee-9463-c183a2317211,Japan,2025-02-26,5314.0,Tshirts,Polo Shirt,5.0,448.48,2242.4
2c816bf0-91f6-4406-8b5a-868394213090,Japan,2024-10-07,7201.0,Water bottles,Smart,4.0,352.12,1408.48
e5f22dfb-a741-404b-9672-1e985d8416e0,Japan,2025-04-03,2275.0,Tshirts,Cotton Tee,8.0,342.42,2739.36
f9012b9c-6057-453a-8067-f79084440504,Japan,2025-05-01,4651.0,Tshirts,Graphic Tee,2.0,627.88,1255.76
d1366db1-5a57-4607-a7e5-46468430f0fa,Japan,2025-04-15,6653.0,Perfumes,Floral,7.0,355.15,2486.05
e31db345-7b6b-411e-8aeb-99597ca2f582,Japan,2025-01-03,1108.0,Jeans,Relaxed,8.0,478.79,3830.32
709d338b-2393-4d45-a1cc-ff0d8078636d,Japan,2024-07-17,4768.0,Jeans,Straight,1.0,408.48,408.48
47e321c2-a4ba-48bf-83b8-fa0513bc0dc6,Japan,2024-08-04,3461.0,Shoes,Boots,8.0,598.18,4785.44
9a1e0036-5cba-4496-a848-92402fd90ce1,Japan,2025-02-16,2938.0,Perfumes,Woody,8.0,643.03,5144.24
cfa9026b-6a24-4f46-baf7-fa21a93e7b5b,Japan,2024-09-19,2856.0,Water bottles,Foldable,10.0,412.73,4127.3
7aa1219a-7a93-48bb-acdb-d5f27b44acd0,Japan,2024-08-03,3641.0,Water bottles,Smart,10.0,697.58,6975.8
05bf0618-6930-40c4-9557-6899a5b2c7ea,Japan,2024-08-16,1706.0,Water bottles,Smart,5.0,633.94,3169.7
293fc266-97a4-48b8-92d0-031920bd1422,Japan,2024-07-05,9399.0,Smart Phone,Xiaomi,2.0,443.64,887.28
2598f383-9280-4da2-a40b-50e40a086989,Japan,2024-06-04,5231.0,Shoes,Sandals,3.0,464.24,1392.72
f54f1b92-8442-406f-ae16-f0b6ec257a75,Japan,2024-10-18,1305.0,Tshirts,Tank Top,6.0,387.27,2323.62
a9681fc1-ba5c-465d-b834-4070e0e5f6e5,Japan,2025-03-28,5644.0,Perfumes,Aqua,8.0,607.88,4863.04
72fefdc2-3772-4a97-95f3-9d39f27f3ad7,Japan,2025-01-04,8723.0,Smart Phone,OnePlus,4.0,673.33,2693.32
38283a05-2baa-43c9-bb4e-9ecdde0787b1,Japan,2025-04-01,3338.0,Perfumes,Woody,7.0,420.0,2940.0
c47a3b7e-d209-483b-9528-4c0acb6bf562,Japan,2024-07-23,5333.0,Smart Phone,Pixel,3.0,457.58,1372.74
57b94dfb-af82-470c-b964-4e4f2aefcf3b,Japan,2025-05-07,2127.0,Water bottles,Insulated,4.0,537.58,2150.32
21d8b96a-62ad-4157-a0d2-759a3ad51382,Japan,2024-06-25,1271.0,Smart Phone,Realme,9.0,451.52,4063.68
e8ca7483-dc0e-4375-85d0-691c33cd1d56,Japan,2024-11-25,7877.0,Perfumes,Fresh,5.0,471.52,2357.6
18a70609-9b02-4535-a649-a478d3966f0a,Japan,2024-07-21,8796.0,Perfumes,Woody,4.0,558.79,2235.16
09fe4cdd-998d-45ba-9d60-22c5e6cfcbd8,Japan,2025-04-19,9706.0,Jeans,Regular Fit,2.0,482.42,964.84
17db4c2f-1e15-4e2f-809c-2ebe80da2ed7,Japan,2024-11-17,3135.0,Perfumes,Citrus,10.0,471.52,4715.2
d3d877a8-8a0e-457a-9a7d-509de6e8790b,Japan,2024-05-14,8069.0,Shoes,Sneakers,1.0,396.97,396.97
dff47c51-5ed1-4e7f-abb1-f2bc85a4b0cb,Japan,2024-05-30,9680.0,Tshirts,Polo Shirt,5.0,366.06,1830.3
cd638ba8-f03c-464b-babf-9c656dd013f3,Japan,2024-11-17,6742.0,Water bottles,Insulated,4.0,307.88,1231.52
e869707c-bdcb-4ffc-8dfb-a4e996cbdafb,Japan,2025-03-05,2600.0,Tshirts,Graphic Tee,6.0,437.58,2625.48
7a25ed81-4128-47eb-a246-29cd6cecdf82,Japan,2025-03-07,4809.0,Smart Phone,OnePlus,1.0,590.3,590.3
48842a14-1575-41ad-9bea-e9f8e8fb5a96,Japan,2025-01-01,9908.0,Jeans,Slim Fit,7.0,467.88,3275.16
01667221-3063-4e7f-81ff-81d1689d1205,Japan,2025-02-13,1116.0,Smart Phone,iPhone,5.0,421.82,2109.1
850f1cdc-1e2a-43f1-85c5-391093f6f723,Japan,2024-05-16,7144.0,Tshirts,Cotton Tee,7.0,456.97,3198.79
cde5c35a-b011-4b0a-b496-51d6a79055b0,Japan,2024-09-13,6935.0,Smart Phone,iPhone,4.0,323.64,1294.56
a6cdae3c-6d13-4705-a79f-91ab1b4909b6,Japan,2024-12-27,5155.0,Tshirts,Tank Top,4.0,715.76,2863.04
6c6e8796-893e-4b89-9adf-c49942e4bf01,Japan,2024-12-19,6990.0,Water bottles,Glass,3.0,503.03,1509.09
ae3c2ce6-fde6-449b-868b-22af9ca4364d,Japan,2024-10-15,4337.0,Tshirts,Full Sleeve,9.0,643.64,5792.76
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,Japan,2024-11-17,3928.0,Smart Phone,Realme,4.0,487.88,1951.52
7bd7b4bf-8e0e-4bb7-8f20-c5e75ec646eb,Japan,2024-08-20,6024.0,Tshirts,Full Sleeve,2.0,438.18,876.36
b49b4b72-c631-4c16-9827-bc1d93e0f235,Japan,2024-10-15,2951.0,Smart Phone,OnePlus,3.0,312.12,936.36
,Japan,2025-02-09,3650.0,Perfumes,Aqua,4.0,548.48,2193.92
668b28da-8222-4d7f-b6e6-ba8519abdc15,Japan,2025-03-15,6544.0,Perfumes,Fresh,10.0,597.58,5975.8
b2725aa7-9d30-442e-8cf2-9000cd04c001,Japan,2025-02-03,1852.0,Tshirts,Polo Shirt,8.0,400.61,3204.88
a2c8cf62-f6ee-437d-a39c-4c6c2926205d,Japan,2024-05-16,2492.0,Perfumes,Woody,1.0,690.91,690.91
ed054732-78bf-46fa-a534-3e85d2c0dec2,Japan,2025-01-02,8133.0,Water bottles,Plastic,2.0,635.76,1271.52
38c5ef5e-4359-4f43-9067-93b61690636b,Japan,2024-10-05,2311.0,Jeans,Bootcut,6.0,649.09,3894.54
6263307c-b978-4c4b-89aa-55709be950c7,Japan,2025-05-10,7564.0,Smart Phone,Realme,1.0,422.42,422.42
49560c36-8560-4e8a-a7fb-19979d2cd944,Japan,2025-02-14,1941.0,Shoes,Formal Shoes,5.0,386.06,1930.3
2cde9187-d1fa-42a6-860b-340cf21a6f38,Japan,2025-01-17,9099.0,Smart Phone,Realme,9.0,574.55,5170.95
d9beccff-33a3-45f3-82bd-eabe706078eb,Japan,2025-01-24,9489.0,Water bottles,Insulated,10.0,420.61,4206.1
c8b190e1-089a-4f4f-b1da-e8174937b90f,Japan,2025-01-01,9364.0,Shoes,Boots,5.0,593.33,2966.65
9d7d1756-3b4e-49f5-b2cd-9a0a840c5cb0,Japan,2024-07-18,1590.0,Perfumes,Spicy,2.0,402.42,804.84
0012d399-a7af-4545-bd3f-ec1b5c17ebb5,Japan,2024-07-14,2422.0,Smart Phone,OnePlus,9.0,466.06,4194.54
66414954-c798-4445-86a3-cc71ff2f6883,Japan,2024-09-28,7474.0,Tshirts,Full Sleeve,7.0,616.97,4318.79
848ac924-3347-4a91-9609-598e67cba27a,Japan,2024-05-19,2477.0,Tshirts,Tank Top,10.0,528.48,5284.8
d46b7756-b9e4-49ef-88d4-95a48cb21aa2,Japan,2024-12-17,6703.0,Water bottles,Steel,9.0,711.52,6403.68
46c937e0-d0c5-4550-b69a-053958f42098,Japan,2024-08-09,4187.0,Jeans,Straight,8.0,726.67,5813.36
932d1648-6769-40f1-ae01-b9e0746b161a,Japan,2024-05-15,5277.0,Jeans,Straight,6.0,478.18,2869.08
1b414999-8198-41f5-a839-f98f2ccf1472,Japan,2024-12-16,2185.0,Shoes,Sneakers,9.0,362.42,3261.78
f26f9b19-5708-413e-8b54-167080cfb1db,Japan,2024-06-28,9409.0,Tshirts,Polo Shirt,1.0,413.33,413.33
89b4094a-e048-41de-81f8-3199f4eae769,Japan,2025-03-25,5098.0,Smart Phone,iPhone,1.0,364.24,364.24
60885550-f74f-4900-b159-4914b1b68ecd,Japan,2024-12-18,8923.0,Smart Phone,Realme,9.0,606.67,5460.03
56f401e5-c1e9-44fa-be47-27fdc51c91f4,Japan,2025-03-11,8548.0,Perfumes,Woody,6.0,333.33,1999.98
0700749a-dcad-4ec2-963a-4333e58295dc,Japan,2024-11-17,5224.0,Water bottles,Steel,4.0,310.91,1243.64
c9e55c47-a237-48c1-a1f6-dfbe114b3c79,Japan,2024-08-07,4767.0,Tshirts,Graphic Tee,1.0,699.39,699.39
f49816ad-6994-4f84-90d3-ba03ccd7608f,Japan,2024-09-28,9776.0,Water bottles,Insulated,1.0,531.52,531.52
436ae2bb-d509-4e07-b368-d836027d3808,Japan,2024-08-18,5706.0,Shoes,Sports Shoes,2.0,327.88,655.76
bfb0942c-ac77-4762-a620-516717cf775f,Japan,2025-03-28,6603.0,Tshirts,Polo Shirt,2.0,624.85,1249.7
2db13deb-ee6f-4bea-8df7-164713769ff9,Japan,2024-11-15,6142.0,Jeans,Straight,4.0,541.82,2167.28
92ded495-e4f1-48e8-b7f3-f32b5a81762a,Japan,2024-08-26,3994.0,Water bottles,Plastic,3.0,656.36,1969.08
ee25356a-aee0-4ec9-bf04-18a9f2765513,Japan,2025-05-02,4115.0,Perfumes,Citrus,10.0,368.48,3684.8
3c1fdff0-331d-48bb-bcb3-636d7fbe6bb3,Japan,2025-02-23,5348.0,Smart Phone,Realme,7.0,715.76,5010.32
d5bea8dc-33e8-4249-baad-584034ef71df,Japan,2024-08-18,6833.0,Jeans,Regular Fit,7.0,644.24,4509.68
1eb05b4a-1b4f-4d5f-8768-833927ef5357,Japan,2025-05-06,2285.0,Water bottles,Plastic,10.0,633.94,6339.4
7e1f48c4-a9d6-490d-b4ad-fa22ad0205f5,Japan,2025-01-07,9871.0,Shoes,Boots,6.0,644.24,3865.44
7b777e71-d917-48f8-8ad1-c18cf53f091e,Japan,2024-10-05,6167.0,Smart Phone,Realme,6.0,569.7,3418.2
e1886146-fc40-43d4-a5eb-45497e0a04c2,Japan,2025-04-27,5501.0,Perfumes,Spicy,7.0,435.76,3050.32
c3a6b204-fc01-4a22-aed0-b0b27da56b6e,Japan,2025-05-04,9374.0,Water bottles,Glass,8.0,526.06,4208.48
c00b19de-38db-428d-a5db-6e4347bf8db7,Japan,2024-12-23,3101.0,Smart Phone,Galaxy,5.0,324.24,1621.2
6c5540f0-cc9c-441c-8696-99010ddca788,Japan,2024-11-15,9859.0,Perfumes,Floral,1.0,490.3,490.3
64caa1c7-58e7-4df8-80a2-372108560684,Japan,2025-04-13,3863.0,Jeans,Regular Fit,1.0,498.18,498.18
b2c027e8-1ed0-42e9-b9fc-6034750acc98,Japan,2024-12-01,8537.0,Water bottles,Glass,9.0,646.06,5814.54
0306a258-0227-48d5-b070-1a5350ce857f,Japan,2025-01-30,4452.0,Perfumes,Floral,1.0,361.21,361.21
534fc96d-19ca-4c1b-94bc-f47a61223189,Japan,2024-10-01,5254.0,Jeans,Regular Fit,6.0,467.27,2803.62
3cb526d7-434a-430e-8c6e-a6ad2fe938e4,Japan,2024-08-26,8722.0,Jeans,Regular Fit,5.0,461.82,2309.1
5dad348e-57d5-4b78-9cf3-137ef562037b,Japan,2024-07-24,9171.0,Smart Phone,Xiaomi,2.0,437.58,875.16
b361e70a-6b49-4cc6-b5e5-74e06c878546,Japan,2025-03-02,7099.0,Smart Phone,iPhone,10.0,605.45,6054.5
4795cd1d-668d-4c8b-9ab5-1d555d75c03c,Japan,2024-11-05,3947.0,Tshirts,Tank Top,5.0,701.21,3506.05
936db4a7-fab1-496a-a192-56139247e851,Japan,2025-02-04,4744.0,Perfumes,Citrus,1.0,351.52,351.52
451b6267-b887-4caf-9991-103fd06eccbc,Japan,2025-03-22,4863.0,Shoes,Boots,7.0,572.12,4004.84
618192de-db37-4ca7-aea5-e3418e2ac3ff,Japan,2024-07-29,3389.0,Tshirts,Polo Shirt,10.0,707.88,7078.8
2648c819-bd11-46ee-b58a-b7c7cccf4130,Japan,2024-11-13,1159.0,Water bottles,Smart,1.0,540.0,540.0
226cbc6a-7fe5-44b6-abe8-c7562d36226c,Japan,2025-04-25,9470.0,Tshirts,V-neck,10.0,637.58,6375.8
c90b9454-50d3-402d-b876-a45588b3152d,Japan,2024-11-18,5111.0,Perfumes,Fresh,3.0,440.0,1320.0
0c36ad4e-915d-4a63-9bc6-c9288fe84e20,Japan,2024-10-15,2621.0,Water bottles,Insulated,10.0,579.39,5793.9
3728ddc2-0f5e-4b47-a9d0-c613b0c77002,Japan,2025-03-26,5166.0,Tshirts,Polo Shirt,5.0,570.91,2854.55
18a73d94-a13e-466d-96c6-d99779fe7ccc,Japan,2024-11-04,6483.0,Jeans,Regular Fit,2.0,511.52,1023.04
8f73198e-5c3d-4d5f-9c68-01d642803aa0,Japan,2024-12-16,5222.0,Water bottles,Steel,7.0,643.03,4501.21
1f096b9d-6969-49b2-8513-eda8581993cc,Japan,2024-09-27,4259.0,Smart Phone,Xiaomi,3.0,572.12,1716.36
